complexity,loss,equation,score
1,3.4430857,-0.41074598,0.0
3,3.4410598,lf * -0.7140415,0.00029428489831941914
5,3.3994718,exp(lf) * -0.25997138,0.0060797193604532045
6,3.3988757,"min(-0.25720453, lf * -0.7140415)",0.00017536614641361465
7,3.3982148,abs(lf + -0.26251438) * -0.990161,0.00019446555907494994
8,3.3975065,"min(lf + -0.26251438, lf * -0.71511143)",0.00020845469415136864
9,3.3971138,abs(lf - 0.1420147) * (lf + -1.8111986),0.0001155914482629664
10,3.3840406,abs(shf * (lf + -1.0672061)) + -0.5947115,0.0038557494565786016
11,3.3458223,"(min(-0.30456373, lhf) * (lf + -0.97789764)) + -0.65814817",0.011357946342479438
13,3.322709,"cube(min(-0.63280153, lhf) * (lf + -1.086042)) + -0.66713667",0.0034660394495849745
14,3.3143842,"(min(-0.475901 - shf, lhf) * (lf + -1.0689127)) + -0.7650958",0.0025085693735951496
16,3.2913017,"square((shf + min(0.743498, lhf)) * (lf + -0.8867466)) + -0.6405568",0.003494352335089409
18,3.283122,"square((-0.20926635 - min(shf, lhf)) * square(lf + -1.2229198)) + -0.5685647",0.0012441705302042344
20,3.279689,"(min(-0.43549004 - shf, cube(lf + lhf) + -0.28580636) * (lf + -1.1098341)) + -0.78421247",0.0005230990673245147
21,3.273225,"(min(-0.43549004 - shf, cube(lf + lhf) + shf) * (lf + -1.1098341)) + -0.78421247",0.001972863399883699
23,3.2718396,"abs(min(-0.43549004 - shf, cube(lf + lhf) + shf) * (lf + -1.1098341)) + -0.78421247",0.0002116709467911008
24,3.270137,"abs(min(lf + (-0.4212235 - shf), cube(lf + lhf) + -0.28069) * (lf + -1.1364498)) + -0.7561322",0.0005205154779799435
25,3.2651362,"abs((lf + min(-0.42203698 - shf, cube(lf + lhf) + shf)) * (lf + -1.154393)) + -0.76469153",0.0015304030368752915
26,3.2619643,"abs(min(lf + ((lf + -0.47227532) - shf), cube(lf + lhf) + -0.31048393) * (lf + -1.2579745)) + -0.8496958",0.0009719170862123501
27,3.260671,"abs(min(lf + ((lf + -0.47227532) - shf), cube(lf + lhf) + shf) * (lf + -1.2579745)) + -0.8496958",0.00039655751317214835
29,3.260153,"abs(min(lf + (((lf * lhf) - shf) + -0.6092705), cube(lf + lhf) + -0.46799937) * (lf + -1.348976)) + -1.0832673",7.9437813547739e-05
30,3.2510505,"abs(min(lf + (((lf * lhf) - shf) + -0.43978223), cube(lf + lhf) + shf) * (lf + -1.2565329)) + -0.90904814",0.002795951909591771
