complexity,loss,equation,score
1,0.9966994,0.63506866,0.0
2,0.44288194,sr_atm,0.8111459865879426
4,0.4428447,sr_atm + -0.008704099,4.204457486108213e-05
5,0.44203207,"max(sr_atm, 0.06490747)",0.001836708242324848
7,0.42696944,(lhf * 0.14830975) + sr_atm,0.01733499721294998
9,0.42648458,(sr_atm + -0.028204003) + (lhf * 0.1548933),0.0005681150252987261
10,0.42522806,"sr_atm + (min(1.0103899, lhf) * 0.19390965)",0.0029505747656715527
11,0.42395112,"sr_atm + (min(sr_atm, lhf) * 0.22377115)",0.003007471197023317
12,0.4198092,sr_atm + (2.5340494e-6 ^ square(shf + -0.40774184)),0.009817843223380557
13,0.41208503,((0.11439472 ^ square(shf)) * shf) + sr_atm,0.018570610793583027
14,0.40233865,sr_atm + ((0.0012271479 ^ square(shf + -0.3419624)) + -0.28343275),0.023935564626811012
16,0.40118262,"max(-0.23744294, 0.73640037 - abs((shf * 1.5431015) + -0.58935624)) + sr_atm",0.0014387059070786162
17,0.3997796,"max(0.097677775, sr_atm + ((3.99681e-5 ^ square(shf + -0.331174)) + -0.25113317))",0.003503339857862485
18,0.39863175,"max(0.64479077 - square(square(shf + 0.5731452) + -1.0349337), -0.27121705) + sr_atm",0.002875336856938887
21,0.3943048,"max((sr_atm + 0.63715166) - square(square(shf + 0.5760534) + -1.0358741), sr_atm * 0.68059874)",0.003637948037765888
23,0.39338714,"max((sr_atm + 0.63715166) - square(square(shf + 0.5760534) + -1.0358741), (sr_atm * 0.6271301) + 0.05346863)",0.0011649991177469106
