complexity,loss,equation,score
1,0.7241316,0.6638229,0.0
2,0.571124,rh,0.23736679487200316
4,0.3736622,rh * 1.998133,0.2121270841159807
6,0.33713186,exp(rh) + -0.62843657,0.0514390254657422
7,0.31558517,4.721789 ^ (rh - 0.5458627),0.06604553178119693
9,0.31340623,(5.8413363 ^ (rh - 0.6300808)) + 0.103744656,0.0034641947667675573
10,0.28500536,((rh - thetaestar) + thetae) - 0.4333902,0.0949922213641985
11,0.20534633,cube(-0.18324868 - ((thetaestar * 1.4476951) - thetae)),0.32781001879246185
13,0.19687283,cube((-0.37713942 - ((thetaestar * 1.4521866) - thetae)) * 1.2085813),0.02106999050997633
14,0.1805395,cube(rh) - cube(thetaestar + (thetae * -0.77885926)),0.08660839690012596
15,0.17907663,"cube(max(rh, -0.19910686 - ((thetaestar * 1.4618756) - thetae)))",0.008135775606289893
16,0.16516903,cube(-0.2790993 - ((thetaestar * 1.4650679) - (thetae - (rh * -0.17251389)))),0.08084444101193979
17,0.14923653,"cube(max(rh, -0.37080735 - ((thetaestar * 1.4655747) - thetae)) * 1.1694651)",0.10143687683503398
19,0.14822997,"cube(max(-0.4285638 - ((thetaestar * 1.4641739) - thetae), rh + -0.07534793)) * 1.9307953",0.003383788902986602
20,0.1395517,"cube(max(-0.2809459 - ((thetaestar * 1.4878696) - thetae), rh) - (rh * -0.14210427))",0.060329777215820994
