complexity,loss,equation,score
1,0.99821365,0.64068997,0.0
2,0.44012097,sr_atm,0.8189177106126557
4,0.44006014,sr_atm + -0.011199516,6.91107766410403e-05
5,0.43928227,"max(sr_atm, 0.06459109)",0.001769208886219731
6,0.43559554,sr_atm + (-0.16615008 * lf),0.008428038248919063
7,0.4244318,sr_atm + (lhf * 0.14506136),0.025962819010503912
9,0.40793678,sr_atm + (shf * (0.9642838 - lf)),0.0198195609135556
10,0.4021257,((0.00024704207 ^ lf) * shf) + sr_atm,0.014347485107697256
11,0.39676288,sr_atm + (shf * cube(1.1764607 - lf)),0.013425903662231209
12,0.39202517,(shf * ((1.779942e-5 ^ lf) * 1.9833943)) + sr_atm,0.01201277573488311
13,0.38960373,((shf + 0.093056425) * cube(1.1846524 - lf)) + sr_atm,0.006195901268293066
14,0.38466457,((shf + 0.08566722) * ((2.6784033e-5 ^ lf) * 1.944556)) + sr_atm,0.01275843786602683
16,0.38029408,((shf + 0.13415408) * (0.017335381 / (lf + 0.008731901))) + (sr_atm * 0.9090558),0.0057134298116721036
17,0.38018954,"(sr_atm * 0.9077436) + (((shf + 0.12646647) * 0.008032412) / max(lf, 0.0040192157))",0.0002749303151551688
18,0.3798485,(((shf + 0.11567686) * 0.007867266) / (square(lf) + 0.0038063393)) + (sr_atm * 0.9115865),0.000897428825770016
19,0.37821278,"max((((shf + 0.11567684) * 0.007867219) / (lf + 0.0037348426)) + (sr_atm * 0.9115866), 0.08088992)",0.004315541716160512
20,0.37762466,sr_atm + ((((shf / (lf + 0.098696165)) + lhf) * 0.21041086) - (shf * 0.4872056)),0.0015562079557519535
21,0.37376046,"(sr_atm + neg(max(-1.0414972 - lhf, -0.15462665))) - (shf / ((lf * 12.958407) - 0.5672607))",0.010285628406961263
22,0.37266663,"(sr_atm + neg(max(-1.3622754 - lhf, shf))) + ((shf / (lf + 0.35803455)) - -0.15200953)",0.0029308442784038045
24,0.3697998,"sr_atm + (neg(max(shf, -1.2361209 - lhf)) + ((shf / ((lf + 0.21743596) * 1.5814275)) - -0.15852617))",0.0038612442684761274
