complexity,loss,equation,score
1,0.9714466,0.6193239,0.0
2,0.8154565,rh,0.17503822163011873
4,0.64665645,rh * 1.953555,0.11596645741734779
6,0.6134378,exp(rh) + -0.6515011,0.026368145388674942
7,0.591426,4.8991385 ^ (rh + -0.5664846),0.03654230358952915
9,0.5551471,cube((thetae * 0.85546064) - thetaestar),0.031651723127630635
11,0.49528658,cube((thetae - 0.190566) - (thetaestar * 1.444541)),0.05704828956810466
13,0.48736227,cube((((thetae - 0.38229552) * 0.68643457) - thetaestar) * 1.755294),0.008064408546610826
14,0.46764374,cube(rh) + cube((thetae * 0.77179646) - thetaestar),0.04130096073218302
16,0.45637828,cube(thetae + ((rh * 0.18455903) - ((thetaestar + 0.19833554) * 1.4767329))),0.012192369844811791
17,0.4417179,"cube(max(rh, thetae - ((thetaestar + 0.26299748) * 1.4788575)) * 1.177223)",0.032650583997275995
20,0.432576,"cube(max(thetae - ((thetaestar + 0.1898124) * 1.4910988), rh) + (rh * 0.14255784))",0.006971136515614732
21,0.4325459,"cube(max(thetae - ((thetaestar + 0.19010186) / 0.6683085), rh) + (rh * 0.13749897))",6.958556941435966e-05
23,0.4320737,"cube(max(thetae - ((thetaestar + 0.1935252) / 0.6715576), rh) + (rh * 0.13979602)) + 0.02337695",0.0005461361816767002
24,0.43190783,"cube(max(thetae - ((thetaestar + 0.19359168) / 0.6764449), rh) + (max(rh, -0.36197478) * 0.1436155))",0.00038396654622438307
25,0.42200235,"cube(max(rh, thetae - ((thetaestar + 0.19701628) * 1.4783633)) + ((rh * 0.16268867) + (se * -0.04452366)))",0.02320132625801109
26,0.41873693,"cube(max(thetae - ((thetaestar + 0.22201245) * 1.4308674), rh) + ((min(sdo, 0.2574191) - rh) * -0.1654327))",0.00776801202901076
27,0.41795388,"cube(max(rh, thetae - ((thetaestar + 0.2264774) / 0.695318)) + ((min(0.3133457, se) - rh) * -0.1617091))",0.0018717792026942191
28,0.41685417,"cube(max(thetae - ((thetaestar + 0.24938019) * 1.4354259), rh) + (min(-0.19933297, sdo) * (-0.27736762 - (rh * 0.3510222))))",0.002634643104177196
