complexity,loss,equation,score
1,1.3086538,0.7879759,0.0
2,0.7148418,sr_atm,0.6046929947585767
4,0.69562715,sr_atm * 0.88909864,0.0136237233503286
6,0.6954155,(sr_atm * 0.875018) - -0.02422729,0.00015215205776278063
7,0.69337106,sr_atm - (lhf * -0.12441615),0.002944212646805841
9,0.68491834,(sr_atm * 0.9214443) - (lhf * -0.09423545),0.006132838265658827
10,0.66236335,sr_atm - ((shf - lhf) * 0.31381473),0.03348534704305787
11,0.6623633,sr_atm - ((shf - lhf) / 3.1838448),7.548727128525588e-08
12,0.65252155,sr_atm - (((shf * 1.5349704) - lhf) * 0.394649),0.014970031475388569
13,0.652192,"max((sr_atm - shf) - (lhf * -0.56322086), 0.1836064)",0.0005051683674295045
14,0.6500514,(sr_atm - ((shf * 0.62105083) - (lhf * 0.3834705))) * 0.95987654,0.0032875604176243597
15,0.6446243,"max(0.15900068, sr_atm - ((shf * 0.6690966) - (lhf * 0.4243279)))",0.008383770218467665
16,0.6405294,"sr_atm - (min(sr_atm, (shf * 1.6502658) - lhf) * 0.43843985)",0.006372644545191687
18,0.6374131,"(sr_atm - (min((shf * 1.8112549) - lhf, sr_atm) * 0.42150062)) * 0.9398457",0.002438533953577251
20,0.6294297,"max(sr_atm * 0.6099532, sr_atm - ((exp(shf) - (lhf * 0.56082875)) - 1.0830557))",0.006301891350315283
21,0.6294243,"max(sr_atm - ((exp(shf) - (lhf * 0.56082875)) - 1.0830557), sr_atm / 1.632055)",8.57923158675411e-06
22,0.62688905,"max(sr_atm - ((exp(shf) - (lhf * 0.5613865)) - 0.9870488), sr_atm * 0.50035876) - -0.1045409",0.004036020856560793
23,0.6259828,"max((sr_atm - shf) - ((abs(shf) - lhf) * 0.5080069), sr_atm * 0.44457105) + 0.14265579",0.001446676542466041
25,0.6253863,"max(sr_atm * 0.48806834, (sr_atm - shf) - (((abs(shf) - lhf) * 0.5226365) + -0.08384483)) + 0.09933284",0.00047667794032895853
