complexity,loss,equation,score
1,0.99669856,0.63480943,0.0
2,0.8395387,rh,0.171595802881184
4,0.6602219,rh * 1.9695667,0.12013829184419804
6,0.62412214,exp(rh) + -0.6467993,0.028114952120080385
8,0.6017506,exp(rh * 1.5860531) * 0.4106714,0.018251506320196346
10,0.5697786,neg(cube(thetaestar - (thetae * 0.8608711))),0.027297604716766063
11,0.517116,(thetaestar - ((thetae + -0.9349458) * 0.70275754)) * -5.953134,0.09698064360672312
12,0.5075292,neg(cube(((thetaestar * 1.4401003) + 0.18322907) - thetae)),0.01871297450767595
13,0.4999205,cube(thetaestar - ((0.35978436 - thetae) * -0.6940034)) * -4.9853168,0.015105160426216934
14,0.47663411,cube(rh) - cube(thetaestar - (thetae * 0.7739776)),0.04769995422640809
16,0.45843303,cube(rh) - cube((thetaestar * 1.5003705) + (0.30648965 - thetae)),0.019467456887713327
17,0.45842043,neg(cube((thetaestar * 1.4969702) + (0.3040727 - thetae)) - cube(rh)),2.7485308286546995e-05
18,0.45232725,(cube(((thetaestar * 1.4890845) + 0.18711264) - thetae) - cube(rh)) * -0.784218,0.013380810177989146
19,0.4511679,neg(cube((thetaestar * 1.4815336) + (0.26697475 - thetae)) - cube(rh * 0.89980936)),0.002566368256240538
20,0.45076206,"neg(cube((thetaestar * 1.4821606) + (0.31901032 - thetae)) - max(0.073142424, cube(rh)))",0.0008999369028396089
21,0.44221506,"max(cube(thetaestar - ((0.42769012 - thetae) * -0.68450564)) * -5.919962, cube(rh) * 1.5783306)",0.019143292301952865
24,0.43494502,"max(cube(thetaestar - ((0.26809824 - thetae) * -0.67084193)) * (-3.3575773 - rh), cube(rh) * 1.5377003)",0.005525564178370853
26,0.43486348,"max(cube(thetaestar - ((0.3079589 - thetae) * -0.671911)) * (-3.646052 - (rh * 1.2194576)), cube(rh) * 1.5517929)",9.374477283083928e-05
27,0.43458182,"max(cube(thetaestar - ((0.31762615 - thetae) * -0.75188273)) * (thetae + (-4.0942883 - rh)), cube(rh) * 1.5845999)",0.0006479073723282232
