complexity,loss,equation,score
1,0.99821365,0.6405368,0.0
2,0.846922,rh,0.16435873087323627
4,0.67114085,rh * 1.9541354,0.11631478757916064
6,0.6358074,exp(rh) + -0.65294147,0.027041669117819137
7,0.6142236,4.9189053 ^ (rh + -0.5661414),0.03453665605444699
9,0.5626119,cube((thetae * 0.8598736) - thetaestar),0.04388449180368912
11,0.49491122,cube((thetae - (thetaestar * 1.4528676)) - 0.19181864),0.06410582733986445
12,0.4937451,(4.7929435 ^ ((thetae * 0.6938255) - thetaestar)) + -2.666806,0.002359000832113019
13,0.4860419,cube(((thetae - (thetaestar * 1.4561288)) - 0.386502) * 1.2148557),0.015724557939404197
14,0.48112282,(((thetae * 0.6705214) - thetaestar) * (rh + 4.034859)) + -2.5280478,0.010172253629430996
15,0.45772174,"(max(rh, (thetae * 0.7108052) - thetaestar) * 5.5332203) + -3.709979",0.04986113565366281
16,0.4550991,cube((thetae - (thetaestar * 1.4896014)) - 0.3041563) + cube(rh),0.005746247459659683
17,0.44035932,"cube(max((thetae - (thetaestar * 1.4657689)) - 0.36273742, rh) * 1.1553078)",0.03292416742340361
19,0.43945512,"cube(max(rh * 0.6274881, (thetae * 0.68584096) + (-0.30050582 - thetaestar))) * 6.218966",0.0010277170699078359
21,0.4388376,"(cube(max(rh * 0.57878655, (thetae * 0.67942506) + (-0.35052243 - thetaestar))) * 7.6054077) + 0.07718566",0.000703091449687109
22,0.43154055,"cube(max((thetae * 0.6707883) + (-0.16467215 - thetaestar), rh * 0.7105348)) * (rh + 3.081034)",0.016767932355016786
24,0.43151653,"(cube(max(rh * 0.70198095, (thetae * 0.67428666) + (-0.16333807 - thetaestar))) * (rh + 3.1380565)) + -0.034065988",2.7831299415582126e-05
27,0.42541468,"cube(max(rh * 0.72134346, (thetae * 0.66624063) + (-0.186936 - thetaestar))) * ((rh + 3.5076437) + (se * -0.30671263))",0.004747135716144777
29,0.4239908,"abs(rh + ((se * -0.27274007) + 3.113857)) * cube(max(rh * 0.71402997, ((thetae * 0.68104744) + -0.17657077) - thetaestar))",0.0016763269925394626
