complexity,loss,equation,score
1,0.9714457,0.6190863,0.0
2,0.8154577,rh,0.17503582360899886
4,0.64665616,rh * 1.9534785,0.11596741743139297
6,0.6134365,exp(rh) + -0.652266,0.026368980761531473
7,0.5914235,4.88881 ^ (rh + -0.56560296),0.03654441146347483
9,0.55518055,cube((thetae * 0.85558295) - thetaestar),0.031619483344929644
11,0.4952971,cube((thetae - (thetaestar * 1.4494947)) - 0.19129018),0.057067795809247916
13,0.48735225,cube(((thetae + -0.37123036) * 0.69242746) - thetaestar) * 5.139474,0.008085308480983863
14,0.45801827,"(max(rh, (thetae * 0.70647514) - thetaestar) + -0.6634417) * 5.345744",0.06207809342947109
15,0.45405143,"(4.1136637 ^ max((thetae * 0.71316755) - thetaestar, rh)) + -2.3672135",0.008698600584501667
16,0.45310682,"(cube(max((thetae * 0.7221174) - thetaestar, rh)) + -0.16224435) * 1.9775423",0.002082570139014834
17,0.43545014,"(max(rh, (thetae * 0.68517095) - thetaestar) + -0.6640109) * (5.869446 - lhf)",0.03974760277956044
19,0.42536396,"cube(max(rh, (thetae * 0.7284676) - thetaestar) + -0.31004515) * (5.2311616 - lf)",0.011717560865646718
20,0.42527127,"cube(max((thetae * 0.7332396) - thetaestar, rh) + -0.3097244) * (neg(lf) - -5.1240034)",0.00021793125207585703
21,0.42253062,"cube(max((thetae * 0.71944743) - thetaestar, rh) + -0.2535424) * (4.2629066 - max(lhf, -0.5661616))",0.0064653301178734445
22,0.4079427,"(4.4926567 - max(lf, shf)) * cube(max(rh, (thetae * 0.7334125) - thetaestar) + -0.2542472)",0.03513519417903599
24,0.39019126,"cube(max(lf * (shf + -2.2752385), 1.3510517) * (max((thetae * 0.7533499) - thetaestar, rh) + -0.2220888))",0.022244847098306313
26,0.3801007,"(max(lf * (shf + -1.4816443), 0.8019908) * cube(max(rh, (thetae * 0.7373573) - thetaestar) + 0.44578147)) + -1.1098137",0.013100405777079745
28,0.38007855,"((max(lf * (shf + -1.4816443), 0.8019908) * cube(max(rh, (thetae * 0.7373573) - thetaestar) + 0.44578147)) + -1.1098137) - -0.008108077",2.9137864531633584e-05
