complexity,loss,equation,score
1,0.99821365,0.64081216,0.0
2,0.84790426,rh,0.16319960308160228
4,0.6735455,rh * 1.9493141,0.1151060886854704
6,0.6380099,exp(rh) - 0.6533463,0.02710087531899835
8,0.6158564,exp(-0.8875657 - (rh * -1.5732926)),0.017669990495669675
9,0.5627913,cube((thetae * 0.8626394) - thetaestar),0.09010495277586215
11,0.49361095,cube((thetae - 0.1860572) - (thetaestar * 1.4532202)),0.06558060519941984
13,0.48451838,cube(((thetae - 0.3924347) * 1.2244953) - (thetaestar * 1.780297)),0.009296144835978279
14,0.47517303,(rh + 2.9066792) * (thetae - (0.8708208 - (thetaestar * -1.4536868))),0.019476355240479044
15,0.46804902,"cube(max(rh, (thetae - 0.20398687) - (thetaestar * 1.4691864)))",0.015105977365137802
16,0.456677,cube(rh) + cube(thetae - ((-0.20374705 - thetaestar) * -1.4815984)),0.024596676386879672
17,0.44012204,"cube(max(rh, (thetae - 0.36957952) - (thetaestar * 1.4751412)) * 1.1644506)",0.03692430554479564
19,0.43869692,"cube(max(rh + -0.11813162, (thetae - 0.44486853) - (thetaestar * 1.458603)) * 1.2713156)",0.001621632343035048
20,0.43769255,(((lf * -1.6255208) + 3.6259592) * ((thetae - 0.9004664) - (thetaestar * 1.3432174))) + cube(rh),0.002292064142919509
22,0.43635187,(((thetae - 0.894308) - (thetaestar * 1.3626761)) * ((lf * -1.4917115) + 3.656046)) + cube(rh - 0.05628892),0.0015338820553855834
23,0.4186575,(((thetae - thetaestar) * (((-0.5674706 - shf) * (lf - 1.0350885)) + 1.650572)) + cube(rh)) - 1.4023695,0.04139579593484862
24,0.410508,"(max((-1.7617137 - shf) * (lf - 1.2726729), 1.6407312) * (thetae - thetaestar)) + (cube(rh) - 1.3526456)",0.019657746084547466
25,0.3991759,(((thetae - thetaestar) * (((-0.32709742 - shf) * ((lf * 1.9139476) - 1.8334168)) + 1.6157206)) + cube(rh)) - 1.3121778,0.02799324525789198
26,0.39532024,"(max((-0.4885407 - shf) * ((lf * 7.189563) - 4.454647), lf) * ((thetae - 0.5766576) - thetaestar)) + cube(rh)",0.009706001262534136
27,0.39156088,(((thetae - 0.77328146) - (thetaestar * 1.2357509)) * (((-0.36925602 - shf) * ((lf * 3.814516) - 3.656046)) + 1.4981159)) + cube(rh),0.009555162799626891
29,0.3859736,(((thetae - 0.55957395) - (thetaestar * 1.2691138)) * (((-0.28388688 - shf) * ((lf * 3.0701647) - 2.9904747)) + 1.852139)) + (cube(rh) - 0.5456097),0.007186017233896116
30,0.38321745,"(max(0.074661024, (thetae - 0.81742334) - (thetaestar * 1.2677662)) * ((((lf * 4.8328967) - 4.7057886) * (-0.2907148 - shf)) + 1.7173485)) + cube(rh)",0.007166390705296432
32,0.38059703,"max(0.7195192, cube(rh) + ((((-0.32208303 - shf) * ((lf * 3.356386) - 3.1317072)) + 1.8913443) * ((thetae - 0.57167006) - (thetaestar * 1.228413)))) + -0.5980963",0.003430715637397861
34,0.3783601,"max(0.13756219, (((((-0.271834 - shf) * ((lf * 3.5586596) - 3.4010756)) + 2.562362) * ((thetae - 0.49998048) - (thetaestar * 1.2641517))) + cube(rh)) + -0.90425575) * 0.80400354",0.0029473818599537096
