complexity,loss,equation,score
1,0.9714466,0.619389,0.0
2,0.8162056,rh,0.17412001674856822
4,0.6486864,rh * 1.9491609,0.11485844450966456
6,0.61531615,exp(rh) + -0.65326655,0.026406597115651704
7,0.59276867,4.8486066 ^ (rh + -0.565297),0.037331979052973155
9,0.5551665,cube((thetae * 0.858369) - thetaestar),0.032768076476297425
11,0.4939265,cube((thetae + -0.18699749) - (thetaestar * 1.4448617)),0.0584406740311303
13,0.48579028,cube(((thetae * 1.2101766) + -0.46050972) - (thetaestar * 1.7536175)),0.008304856279554122
14,0.48311016,cube(thetae + (-0.35619262 - (thetaestar * 1.5296772))) + rh,0.005532305952372131
15,0.46971282,"cube(max((thetae + -0.20303082) - (thetaestar * 1.4625357), rh))",0.028123215503759166
16,0.45649827,cube((thetae + (-0.28240347 - (thetaestar * 1.4645807))) + (rh * 0.17073746)),0.02853657635436183
17,0.44138554,"cube(max((thetae + -0.3797818) - (thetaestar * 1.4748442), rh) * 1.1704856)",0.03366617643943842
19,0.42424312,"cube(max((thetae + -0.43309087) - (thetaestar * 1.3671988), rh)) * (2.376368 - lf)",0.019806023377280747
21,0.42004892,"cube(max((thetae + -0.4085415) - (thetaestar * 1.4035275), rh)) * (2.1069286 - (lf * 0.6704974))",0.004967753222252614
23,0.4200196,"(cube(max(thetae + (-0.4085415 - (thetaestar * 1.4035275)), rh)) * (2.1069286 - (lf * 0.6281591))) * 0.98605895",3.4901914919884744e-05
24,0.40540677,"(cube(rh) - ((thetae * -2.5809536) + (thetaestar * 3.2835226))) - max(1.9176527 - shf, lf * 2.5895216)",0.03541044342076788
26,0.38607758,"(cube(rh) - (((thetae * -0.7866452) + thetaestar) * 2.6941137)) - (max(lf, 0.68269277 - (shf + lf)) * 1.9936932)",0.02442629985416916
27,0.3856845,"(cube(rh) - ((thetae / -0.4794031) + (thetaestar * 2.573676))) - (max(lf, 0.65968627 - (shf + lf)) * 2.000648)",0.0010186559930238446
29,0.38330775,"(cube(rh) - ((thetae / -0.55298376) + (thetaestar * 2.1226985))) - ((2.5694525 - lf) * max(0.3614962 - (shf + lf), lf))",0.003090743200749593
30,0.38035545,"(cube(rh) - ((thetae / -0.44892138) + (thetaestar * 2.7771337))) - (max(lf, (shf * lf) - (shf + -0.6733695)) * 2.1741405)",0.00773198108335895
32,0.3800704,"((cube(rh) - ((thetae / -0.38523093) + (thetaestar * 3.3019357))) - (max(lf, (shf * lf) - (shf + -0.71767443)) * 2.467231)) * 0.9196371",0.0003748557645054524
33,0.37789714,"(max(-0.18645906, cube(rh)) - ((thetae / -0.44892138) + (thetaestar * 2.7771337))) - (max(lf, (shf * lf) - (shf + -0.6733695)) * 2.1741405)",0.005734456532141219
