complexity,loss,equation,score
1,0.44078654,srmed,0.0
3,0.44033957,srmed * 1.0220765,0.0005072713579429834
4,0.43993506,"max(srmed, 0.065034084)",0.0009190541557986375
6,0.42533618,(lhf * 0.14408244) + srmed,0.01687362855320417
7,0.4241942,(1.1293262 ^ lhf) * srmed,0.0026884987629399257
8,0.42210883,((lhf * 0.12584023) + 1.0460161) * srmed,0.0049281974581517635
9,0.4167287,srmed - (shf * (lf + -1.3558815)),0.012827761236396095
10,0.41187665,"srmed - (shf * min(lf, 0.017612357))",0.011711499228159679
11,0.40610278,srmed + ((-0.09732293 - shf) * (lf + -1.2755388)),0.0141176310451982
12,0.39298162,"(min(0.005275311, lf) * (shf * -2.9730744)) + srmed",0.03284343794560586
13,0.39128882,srmed + (((lf + -1.4612787) * -0.57577395) * (shf * srmed)),0.00431688494812185
14,0.3828882,"((min(0.013156226, lf) * (-0.09723069 - shf)) * 2.9279547) + srmed",0.021702916817051006
16,0.37977025,"(min(lf, 0.011664758) * (-0.4157734 - (shf * 3.0960424))) + (srmed * 0.9170726)",0.0040882879763829965
17,0.3716912,"min(lhf - -1.1135311, 0.20592804 - (shf * (lf + -1.1890873))) + srmed",0.02150306259358405
20,0.3679103,"(min(lhf - -1.0271976, 0.18008456) - (shf * (min(0.06875298, lf) * 2.8376102))) + srmed",0.0034080811863839203
22,0.36391762,"((min(lhf, -0.82726794) - ((srmed + 1.5831847) * (min(lf, 0.07240774) * shf))) + srmed) + 1.004191",0.0054558175577934425
24,0.3639124,"((min(lhf, -0.82726794) - ((srmed + exp(0.51835495)) * (min(lf, 0.07240774) * shf))) + srmed) + 1.004191",7.17200425458561e-06
28,0.363485,"((srmed + ((min(lhf - -0.5973826, -0.33158118) - (min(lf, 0.051501922) * ((srmed + 2.0557137) * shf))) - -0.6671225)) + -0.13399571) * 0.9405207",0.0002937871713493366
30,0.36312118,"(((srmed + ((min(lhf - -0.5973826, -0.33158118) - ((min(lf, 0.051501922) * (srmed + 2.0557137)) * shf)) - -0.6671225)) + -0.13399571) * 0.9405207) - -0.020828038",0.0005007114450976779
