complexity,loss,equation,score
1,0.9966994,0.6350688,0.0
2,0.83864766,rh,0.17265855404833563
4,0.6579881,rh * 1.9737186,0.12130190994147072
6,0.6221045,exp(rh) + -0.64652646,0.02803938049842451
7,0.60021347,4.896975 ^ (rh + -0.5595203),0.035822709784950196
9,0.569631,cube((thetae * 0.85796565) - thetaestar),0.026148296249734408
11,0.50890017,cube((thetae - (thetaestar * 1.4364582)) + -0.18624459),0.05636845756277791
13,0.50147027,cube((((0.3586895 - thetae) * -0.69526136) - thetaestar) * 1.6982113),0.007353772078689106
14,0.47491857,cube(rh) + cube((thetae * 0.7721318) - thetaestar),0.05440096573157344
15,0.46104926,"(max(rh, (thetae * 0.70888895) - thetaestar) * 5.443041) + -3.6254983",0.029638465807751087
17,0.44301832,"cube(max(rh, ((-0.2645726 - thetaestar) * 1.4653671) + thetae) * 1.1746964)",0.01994688417999909
18,0.44292632,"cube(max((thetae - (thetaestar * 1.4647673)) + -0.38033664, rh) / 0.8521805)",0.00020768792129205287
19,0.4425069,"cube(max((((0.4199522 - thetae) * -0.6804313) - thetaestar) * 1.525883, rh) * 1.1708052)",0.0009473781238295808
20,0.4351985,"cube(max((thetae + -0.28975338) - (thetaestar * 1.4950275), rh) + (rh * 0.14222027))",0.01665380870213366
22,0.42411366,"cube((max(rh, (thetae + -0.40076664) - (thetaestar * 1.436085)) * 1.193808) + (lhf * -0.05728605))",0.012900381749101748
23,0.42358518,"cube((max((thetae + -0.41649455) - (thetaestar * 1.4711567), rh) + (lhf * -0.0467975)) / 0.8299417)",0.0012468580668742704
26,0.40909392,"cube(max(((-0.29832673 - thetaestar) * 1.3426955) + thetae, rh) + (max(shf, lf) * -0.10096656)) * 2.1888824",0.011603288115527624
28,0.40485856,"cube(max(rh, ((-0.2827512 - thetaestar) * 1.3810202) + thetae) + (max(sef, lf + -0.74187785) * -0.0898269)) * 1.8627418",0.005203495695455787
29,0.40098697,"cube((max(thetae + ((-0.30559096 - thetaestar) * 1.3602967), rh) + (max(shf, lf + -0.694305) * -0.1590673)) / 0.76793575)",0.009608838528994999
